hospital,rating,review_text,datetime
Aster_Hospital_Mankhool,1.0,I am not satisfied with the cardiology reception as waiting time to get the ceetificate tales a long time. I visited morning and until now they cannot send me the certificate and I am calling them several times just to follow up. In other clinics or hospital they are giving it tp you within 10 minutes.,a month ago
Aster_Hospital_Mankhool,5.0,"We went for dental procedure. Dr. Aysha was friendly and gave good explanation about out procedure. As for the hospital, everything was smooth.",2 weeks ago
Aster_Hospital_Mankhool,4.0,Doctors are good specially Dr.Maya Shreekumari she is well experienced and staff are very helpful just want to mention one thing that why we book pre appointment.. 2 times visited and waited for almost 2 hours to meet doctors,2 weeks ago
Aster_Hospital_Mankhool,5.0,"The best hospital in Dubai, it keeps surprisingly me, the customer care is unmatched 🥹🤭 a big thanks to Ms Rousheena sajmar and Dr Khushbu bashir
I’m overwhelmed",5 days ago
Aster_Hospital_Mankhool,5.0,"I recently visited for a Health Wellness Package, and I’m very impressed with the excellent service. The front desk staff — Gowri Janaki and Vanisha Miran — were extremely professional and helpful. They guided me through all the tests smoothly and performed everything efficiently, without any hesitation. Their assistance in managing all types of tests and appointments saved me a lot of valuable time.
Highly recommended for their outstanding support and professional attitude!",a week ago
Aster_Hospital_Mankhool,5.0,Had overall a good experience with Dr Rajkumar team and special mention to Rhea at counter 3 for helping peacefully.If waiting time and que in billing counter if reduced it would have been a great experience.,a week ago
Aster_Hospital_Mankhool,1.0,"Actual Rating is ZERO due to lack of patient care and professionalism.
I am writing this review regarding the unacceptable experience my friend had at Aster Hospital Mankhool during Diwali. She suffered moderate to deep burns on her right hand and chest area after being accidentally hit by a firework while walking nearby.
Major Concerns she had faced in Aster Mankhool Branch are -
1. Delay in treatment: Despite reaching the hospital immediately, she was ignored for almost 2 and half hours without any first aid.
2. Lack of doctor's attention: The doctor who attended to her didn't examine her chest area properly and didn't ensure a lady doctor was present despite knowing the severity of her burns.
3. Nursing staff's ATTITUDE: The staff nurses, especially the senior staff Kavitha, were uncoordinated and displayed poor professionalism.
4. X-ray technician's BEHAVIOR: The X-ray technician, Mahalaxmi, was rude and non-empathetic.
The hospital's management needs to take immediate action to address these issues. Patients deserve better care and treatment. The staff's behavior seems to reflect their BURNOUT and FRUSTRATION, which shouldn't be taken out on patients.
I hope the management takes necessary steps to rectify these issues and provide better care to patients.
I urge the management to reevaluate their STAFFING POLICIES and SHIFT SCHEDULES to ensure that patients receive the care and attention they deserve. Perhaps implementing more manageable shifts for staff would help reduce burnout and improve the overall quality of care. After all, a happy and well-rested staff is more. likely to provide excellent patient care.
Failure to address these concerns will lead us to ESCALATE this matter to the Dubai Health Authority (DHA). Such unprofessional healthcare practices are unacceptable in the UAE, and we expect better from a reputable hospital like Aster.",2 weeks ago
Aster_Hospital_Mankhool,2.0,"""Dear Aster Hospital Team,

I recently visited Aster Hospital and was generally pleased with the service. However, my experience with Dr. Jyoti was disappointing. I felt rushed during the consultation, and the doctor didn't perform a thorough examination. Instead, I was prescribed medication and tests without a detailed assessment.

I hope you can look into this and improve the quality of care.",a week ago
Aster_Hospital_Mankhool,5.0,All services are very speedy. I like the way to treat the patient's. Well coordinate the team in opd. Appreciation to Ms Cinol for assistance and Dr. Arif is the best medicine doctor,a month ago
Aster_Hospital_Mankhool,1.0,"Worst hospital experience ever. I came to the emergency with severe gastritis and stomach pain at 3:30 PM and was kept waiting until past 12:00 AM. I asked more than 15–20 times if the report was ready, but was told to wait. During this entire time, I was not allowed to eat, despite my severe gastritis.

I finally got my CT scan done at 7:30 PM, waited another 4 hours for the report, and only then did the doctor see me, just to say “everything is normal,” even though I still have pain. I was told I could pay the bill and go home, meaning I was kept fasting for another 4 hours unnecessarily. The report advised a CE CT abdomen, which was presumably the reason for fasting, but they did not actually do the scan again, and I was never informed about this until I saw the report.

Meanwhile, I saw other patients being prioritized only after they shouted at staff. No support from the nurses, manager, or doctor, completely unprofessional and careless. I will never visit this hospital again",2 months ago
Aster_Hospital_Mankhool,5.0,Aster staff are very friendly and accommodating. Specially Mr Miko in gynecology reception. He help my friend to meet Dr khushbu.,3 days ago
Aster_Hospital_Mankhool,5.0,"Exceptional Cardiologist – Dr. Sachin Upadhyaya

I had the privilege of being treated by Dr. Sachin Upadhyaya, and I can confidently say that he is one of the most professional, knowledgeable, and compassionate cardiologists I have ever come across. From the very first consultation, Dr. Sachin took the time to listen attentively, explain everything in detail, and ensure I was completely informed and comfortable with the treatment plan.

His expertise in cardiology is evident, and what truly sets him apart is his humble and patient-centered approach. He doesn’t rush through appointments and genuinely cares about the well-being of his patients. His calm demeanor, accurate diagnosis, and clear communication helped me feel reassured and in safe hands throughout my treatment.

I highly recommend Dr. Sachin Upadhyaya to anyone seeking a dedicated and trustworthy heart specialist. With doctors like him, the healthcare system truly feels compassionate and effective. Thank you, Dr. Sachin, for your outstanding care!",4 months ago
